n	cost	search-status	sequence
9357	10	upper-bound	[<< 3, +1, << 3, +1, << 4, +1, << 1, +1, << 2, +1]
9358	9	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 3, -1, << 1]
9359	8	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 4, -1]
9360	7	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 4]
9361	8	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 4, +1]
9362	9	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 3, +1, << 1]
9363	10	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 3, +1, << 1, +1]
9364	9	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 2, +1, << 2]
9365	10	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 2, +1, << 2, +1]
9366	11	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 2, +1, << 1, +1, << 1]
9367	10	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 1, +1, << 3, -1]
9368	9	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 1, +1, << 3]
9369	10	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 1, +1, << 3, +1]
9370	11	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 1, +1, << 2, +1, << 1]
9371	12	upper-bound	[<< 3, +1, << 3, +1, << 3, +1, << 1, +1, << 2, +1, << 1, +1]
9372	9	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 3, -1, << 2]
9373	10	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 3, -1, << 2, +1]
9374	9	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 4, -1, << 1]
9375	8	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 5, -1]
9376	7	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 5]
9377	8	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 5, +1]
9378	9	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 4, +1, << 1]
9379	10	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 4, +1, << 1, +1]
9380	9	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 3, +1, << 2]
9381	10	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 3, +1, << 2, +1]
9382	11	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 3, +1, << 1, +1, << 1]
9383	10	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 2, +1, << 3, -1]
9384	9	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 2, +1, << 3]
9385	10	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 2, +1, << 3, +1]
9386	11	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 2, +1, << 2, +1, << 1]
9387	12	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 2, +1, << 2, +1, << 1, +1]
9388	11	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 2, +1, << 1, +1, << 2]
9389	12	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1]
9390	11	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 1, +1, << 3, -1, << 1]
9391	10	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 1, +1, << 4, -1]
9392	9	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 1, +1, << 4]
9393	10	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 1, +1, << 4, +1]
9394	11	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 1, +1, << 3, +1, << 1]
9395	12	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 1, +1, << 3, +1, << 1, +1]
9396	11	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 1, +1, << 2, +1, << 2]
9397	12	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 1, +1, << 2, +1, << 2, +1]
9398	13	upper-bound	[<< 3, +1, << 3, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
9399	10	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, -1, << 3, -1]
9400	9	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, -1, << 3]
9401	10	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, -1, << 3, +1]
9402	11	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, -1, << 2, +1, << 1]
9403	12	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, -1, << 2, +1, << 1, +1]
9404	9	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 4, -1, << 2]
9405	10	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 4, -1, << 2, +1]
9406	9	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 5, -1, << 1]
9407	8	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 6, -1]
9408	7	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 6]
9409	8	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 6, +1]
9410	9	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 5, +1, << 1]
9411	10	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 5, +1, << 1, +1]
9412	9	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 4, +1, << 2]
9413	10	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 4, +1, << 2, +1]
9414	11	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 4, +1, << 1, +1, << 1]
9415	10	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, +1, << 3, -1]
9416	9	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, +1, << 3]
9417	10	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, +1, << 3, +1]
9418	11	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, +1, << 2, +1, << 1]
9419	12	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, +1, << 2, +1, << 1, +1]
9420	11	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, +1, << 1, +1, << 2]
9421	12	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 3, +1, << 1, +1, << 2, +1]
9422	11	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 3, -1, << 1]
9423	10	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 4, -1]
9424	9	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 4]
9425	10	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 4, +1]
9426	11	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 3, +1, << 1]
9427	12	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 3, +1, << 1, +1]
9428	11	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 2, +1, << 2]
9429	12	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 2, +1, << 2, +1]
9430	13	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1, << 1]
9431	12	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 1, +1, << 3, -1]
9432	11	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 1, +1, << 3]
9433	12	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 1, +1, << 3, +1]
9434	13	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 1]
9435	14	upper-bound	[<< 3, +1, << 3, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
9436	9	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 3, -1, << 2]
9437	10	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 3, -1, << 2, +1]
9438	9	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 4, -1, << 1]
9439	8	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 5, -1]
9440	7	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 5]
9441	8	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 5, +1]
9442	9	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 4, +1, << 1]
9443	10	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 4, +1, << 1, +1]
9444	9	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 3, +1, << 2]
9445	10	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 3, +1, << 2, +1]
9446	11	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 3, +1, << 1, +1, << 1]
9447	10	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 2, +1, << 3, -1]
9448	9	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 2, +1, << 3]
9449	10	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 2, +1, << 3, +1]
9450	11	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 2, +1, << 2, +1, << 1]
9451	12	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 2, +1, << 2, +1, << 1, +1]
9452	11	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 2, +1, << 1, +1, << 2]
9453	12	upper-bound	[<< 3, +1, << 2, +1, << 3, -1, << 2, +1, << 1, +1, << 2, +1]
9454	9	upper-bound	[<< 3, +1, << 2, +1, << 4, -1, << 3, -1, << 1]
9455	8	upper-bound	[<< 3, +1, << 2, +1, << 4, -1, << 4, -1]
9456	7	upper-bound	[<< 3, +1, << 2, +1, << 4, -1, << 4]
9457	8	upper-bound	[<< 3, +1, << 2, +1, << 4, -1, << 4, +1]
9458	9	upper-bound	[<< 3, +1, << 2, +1, << 4, -1, << 3, +1, << 1]
9459	10	upper-bound	[<< 3, +1, << 2, +1, << 4, -1, << 3, +1, << 1, +1]
9460	9	upper-bound	[<< 3, +1, << 2, +1, << 4, -1, << 2, +1, << 2]
9461	10	upper-bound	[<< 3, +1, << 2, +1, << 4, -1, << 2, +1, << 2, +1]
9462	11	upper-bound	[<< 3, +1, << 2, +1, << 4, -1, << 2, +1, << 1, +1, << 1]
9463	8	upper-bound	[<< 3, +1, << 2, +1, << 5, -1, << 3, -1]
9464	7	upper-bound	[<< 3, +1, << 2, +1, << 5, -1, << 3]
9465	8	upper-bound	[<< 3, +1, << 2, +1, << 5, -1, << 3, +1]
9466	9	upper-bound	[<< 3, +1, << 2, +1, << 5, -1, << 2, +1, << 1]
9467	10	upper-bound	[<< 3, +1, << 2, +1, << 5, -1, << 2, +1, << 1, +1]
9468	7	upper-bound	[<< 3, +1, << 2, +1, << 6, -1, << 2]
9469	8	upper-bound	[<< 3, +1, << 2, +1, << 6, -1, << 2, +1]
9470	7	upper-bound	[<< 3, +1, << 2, +1, << 7, -1, << 1]
9471	6	upper-bound	[<< 3, +1, << 2, +1, << 8, -1]
9472	5	upper-bound	[<< 3, +1, << 2, +1, << 8]
9473	6	upper-bound	[<< 3, +1, << 2, +1, << 8, +1]
9474	7	upper-bound	[<< 3, +1, << 2, +1, << 7, +1, << 1]
9475	8	upper-bound	[<< 3, +1, << 2, +1, << 7, +1, << 1, +1]
9476	7	upper-bound	[<< 3, +1, << 2, +1, << 6, +1, << 2]
9477	8	upper-bound	[<< 3, +1, << 2, +1, << 6, +1, << 2, +1]
9478	9	upper-bound	[<< 3, +1, << 2, +1, << 6, +1, << 1, +1, << 1]
9479	8	upper-bound	[<< 3, +1, << 2, +1, << 5, +1, << 3, -1]
9480	7	upper-bound	[<< 3, +1, << 2, +1, << 5, +1, << 3]
9481	8	upper-bound	[<< 3, +1, << 2, +1, << 5, +1, << 3, +1]
9482	9	upper-bound	[<< 3, +1, << 2, +1, << 5, +1, << 2, +1, << 1]
9483	10	upper-bound	[<< 3, +1, << 2, +1, << 5, +1, << 2, +1, << 1, +1]
9484	9	upper-bound	[<< 3, +1, << 2, +1, << 5, +1, << 1, +1, << 2]
9485	10	upper-bound	[<< 3, +1, << 2, +1, << 5, +1, << 1, +1, << 2, +1]
9486	9	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 3, -1, << 1]
9487	8	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 4, -1]
9488	7	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 4]
9489	8	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 4, +1]
9490	9	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 3, +1, << 1]
9491	10	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 3, +1, << 1, +1]
9492	9	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 2, +1, << 2]
9493	10	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 2, +1, << 2, +1]
9494	11	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 2, +1, << 1, +1, << 1]
9495	10	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 1, +1, << 3, -1]
9496	9	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 1, +1, << 3]
9497	10	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 1, +1, << 3, +1]
9498	11	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 1, +1, << 2, +1, << 1]
9499	12	upper-bound	[<< 3, +1, << 2, +1, << 4, +1, << 1, +1, << 2, +1, << 1, +1]
9500	9	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 3, -1, << 2]
9501	10	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 3, -1, << 2, +1]
9502	9	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 4, -1, << 1]
9503	8	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 5, -1]
9504	7	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 5]
9505	8	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 5, +1]
9506	9	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 4, +1, << 1]
9507	10	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 4, +1, << 1, +1]
9508	9	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 3, +1, << 2]
9509	10	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 3, +1, << 2, +1]
9510	11	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 3, +1, << 1, +1, << 1]
9511	10	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 2, +1, << 3, -1]
9512	9	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 2, +1, << 3]
9513	10	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 2, +1, << 3, +1]
9514	11	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 2, +1, << 2, +1, << 1]
9515	12	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 2, +1, << 2, +1, << 1, +1]
9516	11	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 2, +1, << 1, +1, << 2]
9517	12	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 2, +1, << 1, +1, << 2, +1]
9518	11	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 1, +1, << 3, -1, << 1]
9519	10	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 1, +1, << 4, -1]
9520	9	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 1, +1, << 4]
9521	10	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 1, +1, << 4, +1]
9522	11	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 1, +1, << 3, +1, << 1]
9523	12	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 1, +1, << 3, +1, << 1, +1]
9524	11	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 1, +1, << 2, +1, << 2]
9525	12	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 1, +1, << 2, +1, << 2, +1]
9526	13	upper-bound	[<< 3, +1, << 2, +1, << 3, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
9527	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, -1, << 3, -1]
9528	9	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, -1, << 3]
9529	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, -1, << 3, +1]
9530	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, -1, << 2, +1, << 1]
9531	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, -1, << 2, +1, << 1, +1]
9532	9	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 4, -1, << 2]
9533	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 4, -1, << 2, +1]
9534	9	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 5, -1, << 1]
9535	8	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 6, -1]
9536	7	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 6]
9537	8	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 6, +1]
9538	9	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 5, +1, << 1]
9539	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 5, +1, << 1, +1]
9540	9	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 4, +1, << 2]
9541	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 4, +1, << 2, +1]
9542	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 4, +1, << 1, +1, << 1]
9543	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, +1, << 3, -1]
9544	9	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, +1, << 3]
9545	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, +1, << 3, +1]
9546	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, +1, << 2, +1, << 1]
9547	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, +1, << 2, +1, << 1, +1]
9548	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, +1, << 1, +1, << 2]
9549	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 3, +1, << 1, +1, << 2, +1]
9550	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 3, -1, << 1]
9551	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 4, -1]
9552	9	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 4]
9553	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 4, +1]
9554	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 3, +1, << 1]
9555	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 3, +1, << 1, +1]
9556	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 2, +1, << 2]
9557	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 2, +1, << 2, +1]
9558	13	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 2, +1, << 1, +1, << 1]
9559	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 1, +1, << 3, -1]
9560	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 1, +1, << 3]
9561	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 1, +1, << 3, +1]
9562	13	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1]
9563	14	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
9564	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 3, -1, << 2]
9565	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 3, -1, << 2, +1]
9566	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 4, -1, << 1]
9567	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 5, -1]
9568	9	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 5]
9569	10	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 5, +1]
9570	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 4, +1, << 1]
9571	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 4, +1, << 1, +1]
9572	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 3, +1, << 2]
9573	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 3, +1, << 2, +1]
9574	13	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 3, +1, << 1, +1, << 1]
9575	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 3, -1]
9576	11	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 3]
9577	12	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 3, +1]
9578	13	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1]
9579	14	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1]
9580	13	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2]
9581	14	upper-bound	[<< 3, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1]
9582	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, -1, << 3, -1, << 1]
9583	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, -1, << 4, -1]
9584	9	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, -1, << 4]
9585	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, -1, << 4, +1]
9586	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, -1, << 3, +1, << 1]
9587	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, -1, << 3, +1, << 1, +1]
9588	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, -1, << 2, +1, << 2]
9589	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, -1, << 2, +1, << 2, +1]
9590	13	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, -1, << 2, +1, << 1, +1, << 1]
9591	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, -1, << 3, -1]
9592	9	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, -1, << 3]
9593	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, -1, << 3, +1]
9594	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, -1, << 2, +1, << 1]
9595	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, -1, << 2, +1, << 1, +1]
9596	9	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 5, -1, << 2]
9597	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 5, -1, << 2, +1]
9598	9	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 6, -1, << 1]
9599	8	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 7, -1]
9600	7	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 7]
9601	8	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 7, +1]
9602	9	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 6, +1, << 1]
9603	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 6, +1, << 1, +1]
9604	9	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 5, +1, << 2]
9605	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 5, +1, << 2, +1]
9606	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 5, +1, << 1, +1, << 1]
9607	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, +1, << 3, -1]
9608	9	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, +1, << 3]
9609	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, +1, << 3, +1]
9610	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, +1, << 2, +1, << 1]
9611	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, +1, << 2, +1, << 1, +1]
9612	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, +1, << 1, +1, << 2]
9613	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 4, +1, << 1, +1, << 2, +1]
9614	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 3, -1, << 1]
9615	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 4, -1]
9616	9	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 4]
9617	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 4, +1]
9618	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 3, +1, << 1]
9619	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 3, +1, << 1, +1]
9620	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 2, +1, << 2]
9621	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 2, +1, << 2, +1]
9622	13	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 2, +1, << 1, +1, << 1]
9623	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 1, +1, << 3, -1]
9624	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 1, +1, << 3]
9625	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 1, +1, << 3, +1]
9626	13	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 1, +1, << 2, +1, << 1]
9627	14	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 3, +1, << 1, +1, << 2, +1, << 1, +1]
9628	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 2, +1, << 3, -1, << 2]
9629	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 2, +1, << 3, -1, << 2, +1]
9630	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 2, +1, << 4, -1, << 1]
9631	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 2, +1, << 5, -1]
9632	9	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 2, +1, << 5]
9633	10	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 2, +1, << 5, +1]
9634	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 2, +1, << 4, +1, << 1]
9635	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 2, +1, << 4, +1, << 1, +1]
9636	11	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 2, +1, << 3, +1, << 2]
9637	12	upper-bound	[<< 3, +1, << 2, +1, << 1, +1, << 2, +1, << 3, +1, << 2, +1]
