n	cost	search-status	sequence
3940	9	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 3, +1, << 2]
3941	10	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 3, +1, << 2, +1]
3942	11	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 3, +1, << 1, +1, << 1]
3943	10	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 2, +1, << 3, -1]
3944	9	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 2, +1, << 3]
3945	10	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 2, +1, << 3, +1]
3946	11	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1]
3947	12	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1]
3948	11	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2]
3949	12	upper-bound	[<< 4, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1]
3950	7	upper-bound	[<< 5, -1, << 3, -1, << 3, -1, << 1]
3951	6	upper-bound	[<< 5, -1, << 3, -1, << 4, -1]
3952	5	upper-bound	[<< 5, -1, << 3, -1, << 4]
3953	6	upper-bound	[<< 5, -1, << 3, -1, << 4, +1]
3954	7	upper-bound	[<< 5, -1, << 3, -1, << 3, +1, << 1]
3955	8	upper-bound	[<< 5, -1, << 3, -1, << 3, +1, << 1, +1]
3956	7	upper-bound	[<< 5, -1, << 3, -1, << 2, +1, << 2]
3957	8	upper-bound	[<< 5, -1, << 3, -1, << 2, +1, << 2, +1]
3958	9	upper-bound	[<< 5, -1, << 3, -1, << 2, +1, << 1, +1, << 1]
3959	6	upper-bound	[<< 5, -1, << 4, -1, << 3, -1]
3960	5	upper-bound	[<< 5, -1, << 4, -1, << 3]
3961	6	upper-bound	[<< 5, -1, << 4, -1, << 3, +1]
3962	7	upper-bound	[<< 5, -1, << 4, -1, << 2, +1, << 1]
3963	8	upper-bound	[<< 5, -1, << 4, -1, << 2, +1, << 1, +1]
3964	5	upper-bound	[<< 5, -1, << 5, -1, << 2]
3965	6	upper-bound	[<< 5, -1, << 5, -1, << 2, +1]
3966	5	upper-bound	[<< 5, -1, << 6, -1, << 1]
3967	4	upper-bound	[<< 5, -1, << 7, -1]
3968	3	upper-bound	[<< 5, -1, << 7]
3969	4	upper-bound	[<< 5, -1, << 7, +1]
3970	5	upper-bound	[<< 5, -1, << 6, +1, << 1]
3971	6	upper-bound	[<< 5, -1, << 6, +1, << 1, +1]
3972	5	upper-bound	[<< 5, -1, << 5, +1, << 2]
3973	6	upper-bound	[<< 5, -1, << 5, +1, << 2, +1]
3974	7	upper-bound	[<< 5, -1, << 5, +1, << 1, +1, << 1]
3975	6	upper-bound	[<< 5, -1, << 4, +1, << 3, -1]
3976	5	upper-bound	[<< 5, -1, << 4, +1, << 3]
3977	6	upper-bound	[<< 5, -1, << 4, +1, << 3, +1]
3978	7	upper-bound	[<< 5, -1, << 4, +1, << 2, +1, << 1]
3979	8	upper-bound	[<< 5, -1, << 4, +1, << 2, +1, << 1, +1]
3980	7	upper-bound	[<< 5, -1, << 4, +1, << 1, +1, << 2]
3981	8	upper-bound	[<< 5, -1, << 4, +1, << 1, +1, << 2, +1]
3982	7	upper-bound	[<< 5, -1, << 3, +1, << 3, -1, << 1]
3983	6	upper-bound	[<< 5, -1, << 3, +1, << 4, -1]
3984	5	upper-bound	[<< 5, -1, << 3, +1, << 4]
3985	6	upper-bound	[<< 5, -1, << 3, +1, << 4, +1]
3986	7	upper-bound	[<< 5, -1, << 3, +1, << 3, +1, << 1]
3987	8	upper-bound	[<< 5, -1, << 3, +1, << 3, +1, << 1, +1]
3988	7	upper-bound	[<< 5, -1, << 3, +1, << 2, +1, << 2]
3989	8	upper-bound	[<< 5, -1, << 3, +1, << 2, +1, << 2, +1]
3990	9	upper-bound	[<< 5, -1, << 3, +1, << 2, +1, << 1, +1, << 1]
3991	8	upper-bound	[<< 5, -1, << 3, +1, << 1, +1, << 3, -1]
3992	7	upper-bound	[<< 5, -1, << 3, +1, << 1, +1, << 3]
3993	8	upper-bound	[<< 5, -1, << 3, +1, << 1, +1, << 3, +1]
3994	9	upper-bound	[<< 5, -1, << 3, +1, << 1, +1, << 2, +1, << 1]
3995	10	upper-bound	[<< 5, -1, << 3, +1, << 1, +1, << 2, +1, << 1, +1]
3996	7	upper-bound	[<< 5, -1, << 2, +1, << 3, -1, << 2]
3997	8	upper-bound	[<< 5, -1, << 2, +1, << 3, -1, << 2, +1]
3998	7	upper-bound	[<< 5, -1, << 2, +1, << 4, -1, << 1]
3999	6	upper-bound	[<< 5, -1, << 2, +1, << 5, -1]
4000	5	upper-bound	[<< 5, -1, << 2, +1, << 5]
4001	6	upper-bound	[<< 5, -1, << 2, +1, << 5, +1]
4002	7	upper-bound	[<< 5, -1, << 2, +1, << 4, +1, << 1]
4003	8	upper-bound	[<< 5, -1, << 2, +1, << 4, +1, << 1, +1]
4004	7	upper-bound	[<< 5, -1, << 2, +1, << 3, +1, << 2]
4005	8	upper-bound	[<< 5, -1, << 2, +1, << 3, +1, << 2, +1]
4006	9	upper-bound	[<< 5, -1, << 2, +1, << 3, +1, << 1, +1, << 1]
4007	8	upper-bound	[<< 5, -1, << 2, +1, << 2, +1, << 3, -1]
4008	7	upper-bound	[<< 5, -1, << 2, +1, << 2, +1, << 3]
4009	8	upper-bound	[<< 5, -1, << 2, +1, << 2, +1, << 3, +1]
4010	9	upper-bound	[<< 5, -1, << 2, +1, << 2, +1, << 2, +1, << 1]
4011	10	upper-bound	[<< 5, -1, << 2, +1, << 2, +1, << 2, +1, << 1, +1]
4012	9	upper-bound	[<< 5, -1, << 2, +1, << 2, +1, << 1, +1, << 2]
4013	10	upper-bound	[<< 5, -1, << 2, +1, << 2, +1, << 1, +1, << 2, +1]
4014	9	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 3, -1, << 1]
4015	8	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 4, -1]
4016	7	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 4]
4017	8	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 4, +1]
4018	9	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 3, +1, << 1]
4019	10	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 3, +1, << 1, +1]
4020	9	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 2, +1, << 2]
4021	10	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 2, +1, << 2, +1]
4022	11	upper-bound	[<< 5, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
4023	6	upper-bound	[<< 6, -1, << 3, -1, << 3, -1]
4024	5	upper-bound	[<< 6, -1, << 3, -1, << 3]
4025	6	upper-bound	[<< 6, -1, << 3, -1, << 3, +1]
4026	7	upper-bound	[<< 6, -1, << 3, -1, << 2, +1, << 1]
4027	8	upper-bound	[<< 6, -1, << 3, -1, << 2, +1, << 1, +1]
4028	5	upper-bound	[<< 6, -1, << 4, -1, << 2]
4029	6	upper-bound	[<< 6, -1, << 4, -1, << 2, +1]
4030	5	upper-bound	[<< 6, -1, << 5, -1, << 1]
4031	4	upper-bound	[<< 6, -1, << 6, -1]
4032	3	upper-bound	[<< 6, -1, << 6]
4033	4	upper-bound	[<< 6, -1, << 6, +1]
4034	5	upper-bound	[<< 6, -1, << 5, +1, << 1]
4035	6	upper-bound	[<< 6, -1, << 5, +1, << 1, +1]
4036	5	upper-bound	[<< 6, -1, << 4, +1, << 2]
4037	6	upper-bound	[<< 6, -1, << 4, +1, << 2, +1]
4038	7	upper-bound	[<< 6, -1, << 4, +1, << 1, +1, << 1]
4039	6	upper-bound	[<< 6, -1, << 3, +1, << 3, -1]
4040	5	upper-bound	[<< 6, -1, << 3, +1, << 3]
4041	6	upper-bound	[<< 6, -1, << 3, +1, << 3, +1]
4042	7	upper-bound	[<< 6, -1, << 3, +1, << 2, +1, << 1]
4043	8	upper-bound	[<< 6, -1, << 3, +1, << 2, +1, << 1, +1]
4044	7	upper-bound	[<< 6, -1, << 3, +1, << 1, +1, << 2]
4045	8	upper-bound	[<< 6, -1, << 3, +1, << 1, +1, << 2, +1]
4046	7	upper-bound	[<< 6, -1, << 2, +1, << 3, -1, << 1]
4047	6	upper-bound	[<< 6, -1, << 2, +1, << 4, -1]
4048	5	upper-bound	[<< 6, -1, << 2, +1, << 4]
4049	6	upper-bound	[<< 6, -1, << 2, +1, << 4, +1]
4050	7	upper-bound	[<< 6, -1, << 2, +1, << 3, +1, << 1]
4051	8	upper-bound	[<< 6, -1, << 2, +1, << 3, +1, << 1, +1]
4052	7	upper-bound	[<< 6, -1, << 2, +1, << 2, +1, << 2]
4053	8	upper-bound	[<< 6, -1, << 2, +1, << 2, +1, << 2, +1]
4054	9	upper-bound	[<< 6, -1, << 2, +1, << 2, +1, << 1, +1, << 1]
4055	8	upper-bound	[<< 6, -1, << 2, +1, << 1, +1, << 3, -1]
4056	7	upper-bound	[<< 6, -1, << 2, +1, << 1, +1, << 3]
4057	8	upper-bound	[<< 6, -1, << 2, +1, << 1, +1, << 3, +1]
4058	9	upper-bound	[<< 6, -1, << 2, +1, << 1, +1, << 2, +1, << 1]
4059	10	upper-bound	[<< 6, -1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
4060	5	upper-bound	[<< 7, -1, << 3, -1, << 2]
4061	6	upper-bound	[<< 7, -1, << 3, -1, << 2, +1]
4062	5	upper-bound	[<< 7, -1, << 4, -1, << 1]
4063	4	upper-bound	[<< 7, -1, << 5, -1]
4064	3	upper-bound	[<< 7, -1, << 5]
4065	4	upper-bound	[<< 7, -1, << 5, +1]
4066	5	upper-bound	[<< 7, -1, << 4, +1, << 1]
4067	6	upper-bound	[<< 7, -1, << 4, +1, << 1, +1]
4068	5	upper-bound	[<< 7, -1, << 3, +1, << 2]
4069	6	upper-bound	[<< 7, -1, << 3, +1, << 2, +1]
4070	7	upper-bound	[<< 7, -1, << 3, +1, << 1, +1, << 1]
4071	6	upper-bound	[<< 7, -1, << 2, +1, << 3, -1]
4072	5	upper-bound	[<< 7, -1, << 2, +1, << 3]
4073	6	upper-bound	[<< 7, -1, << 2, +1, << 3, +1]
4074	7	upper-bound	[<< 7, -1, << 2, +1, << 2, +1, << 1]
4075	8	upper-bound	[<< 7, -1, << 2, +1, << 2, +1, << 1, +1]
4076	7	upper-bound	[<< 7, -1, << 2, +1, << 1, +1, << 2]
4077	8	upper-bound	[<< 7, -1, << 2, +1, << 1, +1, << 2, +1]
4078	5	upper-bound	[<< 8, -1, << 3, -1, << 1]
4079	4	upper-bound	[<< 8, -1, << 4, -1]
4080	3	upper-bound	[<< 8, -1, << 4]
4081	4	upper-bound	[<< 8, -1, << 4, +1]
4082	5	upper-bound	[<< 8, -1, << 3, +1, << 1]
4083	6	upper-bound	[<< 8, -1, << 3, +1, << 1, +1]
4084	5	upper-bound	[<< 8, -1, << 2, +1, << 2]
4085	6	upper-bound	[<< 8, -1, << 2, +1, << 2, +1]
4086	7	upper-bound	[<< 8, -1, << 2, +1, << 1, +1, << 1]
4087	4	upper-bound	[<< 9, -1, << 3, -1]
4088	3	upper-bound	[<< 9, -1, << 3]
4089	4	upper-bound	[<< 9, -1, << 3, +1]
4090	5	upper-bound	[<< 9, -1, << 2, +1, << 1]
4091	6	upper-bound	[<< 9, -1, << 2, +1, << 1, +1]
4092	3	upper-bound	[<< 10, -1, << 2]
4093	4	upper-bound	[<< 10, -1, << 2, +1]
4094	3	upper-bound	[<< 11, -1, << 1]
4095	2	upper-bound	[<< 12, -1]
4096	1	upper-bound	[<< 12]
4097	2	upper-bound	[<< 12, +1]
4098	3	upper-bound	[<< 11, +1, << 1]
4099	4	upper-bound	[<< 11, +1, << 1, +1]
4100	3	upper-bound	[<< 10, +1, << 2]
4101	4	upper-bound	[<< 10, +1, << 2, +1]
4102	5	upper-bound	[<< 10, +1, << 1, +1, << 1]
4103	4	upper-bound	[<< 9, +1, << 3, -1]
4104	3	upper-bound	[<< 9, +1, << 3]
4105	4	upper-bound	[<< 9, +1, << 3, +1]
4106	5	upper-bound	[<< 9, +1, << 2, +1, << 1]
4107	6	upper-bound	[<< 9, +1, << 2, +1, << 1, +1]
4108	5	upper-bound	[<< 9, +1, << 1, +1, << 2]
4109	6	upper-bound	[<< 9, +1, << 1, +1, << 2, +1]
4110	5	upper-bound	[<< 8, +1, << 3, -1, << 1]
4111	4	upper-bound	[<< 8, +1, << 4, -1]
4112	3	upper-bound	[<< 8, +1, << 4]
4113	4	upper-bound	[<< 8, +1, << 4, +1]
4114	5	upper-bound	[<< 8, +1, << 3, +1, << 1]
4115	6	upper-bound	[<< 8, +1, << 3, +1, << 1, +1]
4116	5	upper-bound	[<< 8, +1, << 2, +1, << 2]
4117	6	upper-bound	[<< 8, +1, << 2, +1, << 2, +1]
4118	7	upper-bound	[<< 8, +1, << 2, +1, << 1, +1, << 1]
4119	6	upper-bound	[<< 8, +1, << 1, +1, << 3, -1]
4120	5	upper-bound	[<< 8, +1, << 1, +1, << 3]
4121	6	upper-bound	[<< 8, +1, << 1, +1, << 3, +1]
4122	7	upper-bound	[<< 8, +1, << 1, +1, << 2, +1, << 1]
4123	8	upper-bound	[<< 8, +1, << 1, +1, << 2, +1, << 1, +1]
4124	5	upper-bound	[<< 7, +1, << 3, -1, << 2]
4125	6	upper-bound	[<< 7, +1, << 3, -1, << 2, +1]
4126	5	upper-bound	[<< 7, +1, << 4, -1, << 1]
4127	4	upper-bound	[<< 7, +1, << 5, -1]
4128	3	upper-bound	[<< 7, +1, << 5]
4129	4	upper-bound	[<< 7, +1, << 5, +1]
4130	5	upper-bound	[<< 7, +1, << 4, +1, << 1]
4131	6	upper-bound	[<< 7, +1, << 4, +1, << 1, +1]
4132	5	upper-bound	[<< 7, +1, << 3, +1, << 2]
4133	6	upper-bound	[<< 7, +1, << 3, +1, << 2, +1]
4134	7	upper-bound	[<< 7, +1, << 3, +1, << 1, +1, << 1]
4135	6	upper-bound	[<< 7, +1, << 2, +1, << 3, -1]
4136	5	upper-bound	[<< 7, +1, << 2, +1, << 3]
4137	6	upper-bound	[<< 7, +1, << 2, +1, << 3, +1]
4138	7	upper-bound	[<< 7, +1, << 2, +1, << 2, +1, << 1]
4139	8	upper-bound	[<< 7, +1, << 2, +1, << 2, +1, << 1, +1]
4140	7	upper-bound	[<< 7, +1, << 2, +1, << 1, +1, << 2]
4141	8	upper-bound	[<< 7, +1, << 2, +1, << 1, +1, << 2, +1]
4142	7	upper-bound	[<< 7, +1, << 1, +1, << 3, -1, << 1]
4143	6	upper-bound	[<< 7, +1, << 1, +1, << 4, -1]
4144	5	upper-bound	[<< 7, +1, << 1, +1, << 4]
4145	6	upper-bound	[<< 7, +1, << 1, +1, << 4, +1]
4146	7	upper-bound	[<< 7, +1, << 1, +1, << 3, +1, << 1]
4147	8	upper-bound	[<< 7, +1, << 1, +1, << 3, +1, << 1, +1]
4148	7	upper-bound	[<< 7, +1, << 1, +1, << 2, +1, << 2]
4149	8	upper-bound	[<< 7, +1, << 1, +1, << 2, +1, << 2, +1]
4150	9	upper-bound	[<< 7, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
4151	6	upper-bound	[<< 6, +1, << 3, -1, << 3, -1]
4152	5	upper-bound	[<< 6, +1, << 3, -1, << 3]
4153	6	upper-bound	[<< 6, +1, << 3, -1, << 3, +1]
4154	7	upper-bound	[<< 6, +1, << 3, -1, << 2, +1, << 1]
4155	8	upper-bound	[<< 6, +1, << 3, -1, << 2, +1, << 1, +1]
4156	5	upper-bound	[<< 6, +1, << 4, -1, << 2]
4157	6	upper-bound	[<< 6, +1, << 4, -1, << 2, +1]
4158	5	upper-bound	[<< 6, +1, << 5, -1, << 1]
4159	4	upper-bound	[<< 6, +1, << 6, -1]
4160	3	upper-bound	[<< 6, +1, << 6]
4161	4	upper-bound	[<< 6, +1, << 6, +1]
4162	5	upper-bound	[<< 6, +1, << 5, +1, << 1]
4163	6	upper-bound	[<< 6, +1, << 5, +1, << 1, +1]
4164	5	upper-bound	[<< 6, +1, << 4, +1, << 2]
4165	6	upper-bound	[<< 6, +1, << 4, +1, << 2, +1]
4166	7	upper-bound	[<< 6, +1, << 4, +1, << 1, +1, << 1]
4167	6	upper-bound	[<< 6, +1, << 3, +1, << 3, -1]
4168	5	upper-bound	[<< 6, +1, << 3, +1, << 3]
4169	6	upper-bound	[<< 6, +1, << 3, +1, << 3, +1]
4170	7	upper-bound	[<< 6, +1, << 3, +1, << 2, +1, << 1]
4171	8	upper-bound	[<< 6, +1, << 3, +1, << 2, +1, << 1, +1]
4172	7	upper-bound	[<< 6, +1, << 3, +1, << 1, +1, << 2]
4173	8	upper-bound	[<< 6, +1, << 3, +1, << 1, +1, << 2, +1]
4174	7	upper-bound	[<< 6, +1, << 2, +1, << 3, -1, << 1]
4175	6	upper-bound	[<< 6, +1, << 2, +1, << 4, -1]
4176	5	upper-bound	[<< 6, +1, << 2, +1, << 4]
4177	6	upper-bound	[<< 6, +1, << 2, +1, << 4, +1]
4178	7	upper-bound	[<< 6, +1, << 2, +1, << 3, +1, << 1]
4179	8	upper-bound	[<< 6, +1, << 2, +1, << 3, +1, << 1, +1]
4180	7	upper-bound	[<< 6, +1, << 2, +1, << 2, +1, << 2]
4181	8	upper-bound	[<< 6, +1, << 2, +1, << 2, +1, << 2, +1]
4182	9	upper-bound	[<< 6, +1, << 2, +1, << 2, +1, << 1, +1, << 1]
4183	8	upper-bound	[<< 6, +1, << 2, +1, << 1, +1, << 3, -1]
4184	7	upper-bound	[<< 6, +1, << 2, +1, << 1, +1, << 3]
4185	8	upper-bound	[<< 6, +1, << 2, +1, << 1, +1, << 3, +1]
4186	9	upper-bound	[<< 6, +1, << 2, +1, << 1, +1, << 2, +1, << 1]
4187	10	upper-bound	[<< 6, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1]
4188	7	upper-bound	[<< 6, +1, << 1, +1, << 3, -1, << 2]
4189	8	upper-bound	[<< 6, +1, << 1, +1, << 3, -1, << 2, +1]
4190	7	upper-bound	[<< 6, +1, << 1, +1, << 4, -1, << 1]
4191	6	upper-bound	[<< 6, +1, << 1, +1, << 5, -1]
4192	5	upper-bound	[<< 6, +1, << 1, +1, << 5]
4193	6	upper-bound	[<< 6, +1, << 1, +1, << 5, +1]
4194	7	upper-bound	[<< 6, +1, << 1, +1, << 4, +1, << 1]
4195	8	upper-bound	[<< 6, +1, << 1, +1, << 4, +1, << 1, +1]
4196	7	upper-bound	[<< 6, +1, << 1, +1, << 3, +1, << 2]
4197	8	upper-bound	[<< 6, +1, << 1, +1, << 3, +1, << 2, +1]
4198	9	upper-bound	[<< 6, +1, << 1, +1, << 3, +1, << 1, +1, << 1]
4199	8	upper-bound	[<< 6, +1, << 1, +1, << 2, +1, << 3, -1]
4200	7	upper-bound	[<< 6, +1, << 1, +1, << 2, +1, << 3]
4201	8	upper-bound	[<< 6, +1, << 1, +1, << 2, +1, << 3, +1]
4202	9	upper-bound	[<< 6, +1, << 1, +1, << 2, +1, << 2, +1, << 1]
4203	10	upper-bound	[<< 6, +1, << 1, +1, << 2, +1, << 2, +1, << 1, +1]
4204	9	upper-bound	[<< 6, +1, << 1, +1, << 2, +1, << 1, +1, << 2]
4205	10	upper-bound	[<< 6, +1, << 1, +1, << 2, +1, << 1, +1, << 2, +1]
4206	7	upper-bound	[<< 5, +1, << 3, -1, << 3, -1, << 1]
4207	6	upper-bound	[<< 5, +1, << 3, -1, << 4, -1]
4208	5	upper-bound	[<< 5, +1, << 3, -1, << 4]
4209	6	upper-bound	[<< 5, +1, << 3, -1, << 4, +1]
4210	7	upper-bound	[<< 5, +1, << 3, -1, << 3, +1, << 1]
4211	8	upper-bound	[<< 5, +1, << 3, -1, << 3, +1, << 1, +1]
4212	7	upper-bound	[<< 5, +1, << 3, -1, << 2, +1, << 2]
4213	8	upper-bound	[<< 5, +1, << 3, -1, << 2, +1, << 2, +1]
4214	9	upper-bound	[<< 5, +1, << 3, -1, << 2, +1, << 1, +1, << 1]
4215	6	upper-bound	[<< 5, +1, << 4, -1, << 3, -1]
4216	5	upper-bound	[<< 5, +1, << 4, -1, << 3]
4217	6	upper-bound	[<< 5, +1, << 4, -1, << 3, +1]
4218	7	upper-bound	[<< 5, +1, << 4, -1, << 2, +1, << 1]
4219	8	upper-bound	[<< 5, +1, << 4, -1, << 2, +1, << 1, +1]
4220	5	upper-bound	[<< 5, +1, << 5, -1, << 2]
4221	6	upper-bound	[<< 5, +1, << 5, -1, << 2, +1]
4222	5	upper-bound	[<< 5, +1, << 6, -1, << 1]
4223	4	upper-bound	[<< 5, +1, << 7, -1]
4224	3	upper-bound	[<< 5, +1, << 7]
4225	4	upper-bound	[<< 5, +1, << 7, +1]
4226	5	upper-bound	[<< 5, +1, << 6, +1, << 1]
4227	6	upper-bound	[<< 5, +1, << 6, +1, << 1, +1]
4228	5	upper-bound	[<< 5, +1, << 5, +1, << 2]
4229	6	upper-bound	[<< 5, +1, << 5, +1, << 2, +1]
4230	7	upper-bound	[<< 5, +1, << 5, +1, << 1, +1, << 1]
4231	6	upper-bound	[<< 5, +1, << 4, +1, << 3, -1]
4232	5	upper-bound	[<< 5, +1, << 4, +1, << 3]
4233	6	upper-bound	[<< 5, +1, << 4, +1, << 3, +1]
4234	7	upper-bound	[<< 5, +1, << 4, +1, << 2, +1, << 1]
4235	8	upper-bound	[<< 5, +1, << 4, +1, << 2, +1, << 1, +1]
4236	7	upper-bound	[<< 5, +1, << 4, +1, << 1, +1, << 2]
4237	8	upper-bound	[<< 5, +1, << 4, +1, << 1, +1, << 2, +1]
4238	7	upper-bound	[<< 5, +1, << 3, +1, << 3, -1, << 1]
4239	6	upper-bound	[<< 5, +1, << 3, +1, << 4, -1]
4240	5	upper-bound	[<< 5, +1, << 3, +1, << 4]
4241	6	upper-bound	[<< 5, +1, << 3, +1, << 4, +1]
4242	7	upper-bound	[<< 5, +1, << 3, +1, << 3, +1, << 1]
4243	8	upper-bound	[<< 5, +1, << 3, +1, << 3, +1, << 1, +1]
4244	7	upper-bound	[<< 5, +1, << 3, +1, << 2, +1, << 2]
4245	8	upper-bound	[<< 5, +1, << 3, +1, << 2, +1, << 2, +1]
4246	9	upper-bound	[<< 5, +1, << 3, +1, << 2, +1, << 1, +1, << 1]
4247	8	upper-bound	[<< 5, +1, << 3, +1, << 1, +1, << 3, -1]
4248	7	upper-bound	[<< 5, +1, << 3, +1, << 1, +1, << 3]
4249	8	upper-bound	[<< 5, +1, << 3, +1, << 1, +1, << 3, +1]
4250	9	upper-bound	[<< 5, +1, << 3, +1, << 1, +1, << 2, +1, << 1]
4251	10	upper-bound	[<< 5, +1, << 3, +1, << 1, +1, << 2, +1, << 1, +1]
4252	7	upper-bound	[<< 5, +1, << 2, +1, << 3, -1, << 2]
4253	8	upper-bound	[<< 5, +1, << 2, +1, << 3, -1, << 2, +1]
4254	7	upper-bound	[<< 5, +1, << 2, +1, << 4, -1, << 1]
4255	6	upper-bound	[<< 5, +1, << 2, +1, << 5, -1]
4256	5	upper-bound	[<< 5, +1, << 2, +1, << 5]
4257	6	upper-bound	[<< 5, +1, << 2, +1, << 5, +1]
4258	7	upper-bound	[<< 5, +1, << 2, +1, << 4, +1, << 1]
4259	8	upper-bound	[<< 5, +1, << 2, +1, << 4, +1, << 1, +1]
4260	7	upper-bound	[<< 5, +1, << 2, +1, << 3, +1, << 2]
4261	8	upper-bound	[<< 5, +1, << 2, +1, << 3, +1, << 2, +1]
4262	9	upper-bound	[<< 5, +1, << 2, +1, << 3, +1, << 1, +1, << 1]
4263	8	upper-bound	[<< 5, +1, << 2, +1, << 2, +1, << 3, -1]
4264	7	upper-bound	[<< 5, +1, << 2, +1, << 2, +1, << 3]
4265	8	upper-bound	[<< 5, +1, << 2, +1, << 2, +1, << 3, +1]
4266	9	upper-bound	[<< 5, +1, << 2, +1, << 2, +1, << 2, +1, << 1]
4267	10	upper-bound	[<< 5, +1, << 2, +1, << 2, +1, << 2, +1, << 1, +1]
4268	9	upper-bound	[<< 5, +1, << 2, +1, << 2, +1, << 1, +1, << 2]
4269	10	upper-bound	[<< 5, +1, << 2, +1, << 2, +1, << 1, +1, << 2, +1]
4270	9	upper-bound	[<< 5, +1, << 2, +1, << 1, +1, << 3, -1, << 1]
4271	8	upper-bound	[<< 5, +1, << 2, +1, << 1, +1, << 4, -1]
4272	7	upper-bound	[<< 5, +1, << 2, +1, << 1, +1, << 4]
4273	8	upper-bound	[<< 5, +1, << 2, +1, << 1, +1, << 4, +1]
4274	9	upper-bound	[<< 5, +1, << 2, +1, << 1, +1, << 3, +1, << 1]
4275	10	upper-bound	[<< 5, +1, << 2, +1, << 1, +1, << 3, +1, << 1, +1]
4276	9	upper-bound	[<< 5, +1, << 2, +1, << 1, +1, << 2, +1, << 2]
4277	10	upper-bound	[<< 5, +1, << 2, +1, << 1, +1, << 2, +1, << 2, +1]
4278	11	upper-bound	[<< 5, +1, << 2, +1, << 1, +1, << 2, +1, << 1, +1, << 1]
4279	8	upper-bound	[<< 5, +1, << 1, +1, << 3, -1, << 3, -1]
4280	7	upper-bound	[<< 5, +1, << 1, +1, << 3, -1, << 3]
4281	8	upper-bound	[<< 5, +1, << 1, +1, << 3, -1, << 3, +1]
4282	9	upper-bound	[<< 5, +1, << 1, +1, << 3, -1, << 2, +1, << 1]
4283	10	upper-bound	[<< 5, +1, << 1, +1, << 3, -1, << 2, +1, << 1, +1]
4284	7	upper-bound	[<< 5, +1, << 1, +1, << 4, -1, << 2]
4285	8	upper-bound	[<< 5, +1, << 1, +1, << 4, -1, << 2, +1]
4286	7	upper-bound	[<< 5, +1, << 1, +1, << 5, -1, << 1]
4287	6	upper-bound	[<< 5, +1, << 1, +1, << 6, -1]
4288	5	upper-bound	[<< 5, +1, << 1, +1, << 6]
4289	6	upper-bound	[<< 5, +1, << 1, +1, << 6, +1]
4290	7	upper-bound	[<< 5, +1, << 1, +1, << 5, +1, << 1]
4291	8	upper-bound	[<< 5, +1, << 1, +1, << 5, +1, << 1, +1]
4292	7	upper-bound	[<< 5, +1, << 1, +1, << 4, +1, << 2]
4293	8	upper-bound	[<< 5, +1, << 1, +1, << 4, +1, << 2, +1]
4294	9	upper-bound	[<< 5, +1, << 1, +1, << 4, +1, << 1, +1, << 1]
4295	8	upper-bound	[<< 5, +1, << 1, +1, << 3, +1, << 3, -1]
4296	7	upper-bound	[<< 5, +1, << 1, +1, << 3, +1, << 3]
4297	8	upper-bound	[<< 5, +1, << 1, +1, << 3, +1, << 3, +1]
4298	9	upper-bound	[<< 5, +1, << 1, +1, << 3, +1, << 2, +1, << 1]
4299	10	upper-bound	[<< 5, +1, << 1, +1, << 3, +1, << 2, +1, << 1, +1]
4300	9	upper-bound	[<< 5, +1, << 1, +1, << 3, +1, << 1, +1, << 2]
4301	10	upper-bound	[<< 5, +1, << 1, +1, << 3, +1, << 1, +1, << 2, +1]
4302	9	upper-bound	[<< 5, +1, << 1, +1, << 2, +1, << 3, -1, << 1]
4303	8	upper-bound	[<< 5, +1, << 1, +1, << 2, +1, << 4, -1]
4304	7	upper-bound	[<< 5, +1, << 1, +1, << 2, +1, << 4]
4305	8	upper-bound	[<< 5, +1, << 1, +1, << 2, +1, << 4, +1]
4306	9	upper-bound	[<< 5, +1, << 1, +1, << 2, +1, << 3, +1, << 1]
4307	10	upper-bound	[<< 5, +1, << 1, +1, << 2, +1, << 3, +1, << 1, +1]
4308	9	upper-bound	[<< 5, +1, << 1, +1, << 2, +1, << 2, +1, << 2]
